,s9_q4_hospitalvisit,s2_q21a_powergrid,ownasset_0,s53_q6_hunger,s4_q1_agactivity,urban,hhsize,y_financial_actions
5894,0,0,0,1,0,0,5,0
5895,0,0,0,0,0,0,6,1
5896,0,0,1,0,0,0,0,0
5897,0,1,0,0,0,1,11,0
5898,0,1,0,0,0,1,3,0
5899,0,0,0,0,0,1,0,0
5900,1,0,0,1,0,0,8,1
5901,0,0,0,0,0,0,3,0
5902,0,1,0,0,0,1,4,0
5903,0,0,1,0,0,0,2,1
5904,0,1,0,0,0,1,5,1
5905,0,0,0,0,0,0,5,0
5906,0,0,1,0,0,0,4,0
5907,0,0,0,1,0,0,3,0
5908,1,0,0,1,0,0,9,0
5909,1,0,1,0,0,0,1,0
5910,-1,0,0,1,0,0,5,1
5911,-1,1,0,1,0,1,4,1
5912,0,0,0,0,0,0,3,0
5913,0,0,0,0,0,0,1,0
5914,0,0,0,1,0,0,2,0
5915,0,0,0,1,0,0,3,0
5916,0,0,0,0,0,0,2,0
5917,0,0,1,0,0,0,0,0
5918,0,0,0,0,0,0,3,0
5919,1,0,1,0,0,0,2,0
5920,-1,1,0,1,0,1,10,0
5921,0,1,0,0,0,1,0,0
5922,-1,0,0,0,0,0,4,0
5923,0,0,0,0,0,0,3,0
5924,-1,1,0,1,0,0,9,1
5925,0,1,0,1,0,1,3,0
5926,0,1,0,1,0,1,5,0
5927,0,0,0,1,0,1,6,0
5928,0,0,0,0,0,0,0,0
5929,0,0,0,0,0,0,6,0
5930,0,0,0,0,0,0,9,0
5931,0,0,0,1,0,0,4,0
5932,0,0,0,0,0,0,0,0
5933,0,0,0,0,0,0,3,1
5934,0,1,0,1,0,1,4,0
5935,0,1,0,0,0,1,0,0
5936,0,0,0,0,0,0,6,1
5937,0,1,0,1,0,0,5,0
5938,0,1,0,0,0,1,3,0
5939,1,0,0,1,0,0,0,0
5940,0,0,0,0,0,0,1,0
5941,0,0,0,0,0,0,3,0
5942,0,0,0,0,0,0,2,0
5943,0,1,0,0,0,0,4,0
5944,0,1,0,0,0,0,3,0
5945,0,1,0,1,0,0,1,0
5946,1,0,1,0,0,0,1,0
5947,0,0,0,0,0,0,3,0
5948,0,0,1,0,0,0,0,0
5949,0,1,0,1,0,0,1,1
5950,0,1,0,0,0,0,9,1
5951,0,0,0,0,0,1,8,0
5952,1,1,0,1,0,0,4,0
5953,0,0,0,0,0,0,14,1
5954,0,1,1,0,0,0,4,0
5955,0,1,0,0,0,1,0,0
5956,0,1,0,1,0,1,8,0
5957,0,1,0,0,0,0,0,0
5958,1,1,0,0,0,0,4,1
5959,-1,0,0,0,0,0,2,1
5960,-1,0,0,0,0,0,3,0
5961,0,0,0,1,0,0,1,1
5962,0,0,0,0,0,0,8,0
5963,0,1,0,0,-1,1,2,0
5964,0,0,0,0,0,0,6,0
5965,0,0,0,0,0,0,4,0
5966,0,1,0,0,0,1,5,0
5967,0,1,0,0,0,1,3,0
5968,0,0,0,1,0,0,3,0
5969,0,0,0,0,0,0,2,1
5970,0,0,1,1,0,0,8,0
5971,1,0,0,1,0,0,5,0
5972,0,0,0,1,0,0,2,0
5973,0,0,0,0,0,0,3,0
5974,0,0,1,0,0,0,0,0
5975,0,0,0,0,0,0,5,0
5976,0,1,0,1,0,1,4,0
5977,0,1,0,0,0,0,0,0
5978,0,0,0,0,0,0,0,0
5979,0,0,1,0,0,0,4,0
5980,0,0,0,0,1,0,13,0
5981,0,1,0,1,0,1,1,0
5982,1,0,0,0,0,0,8,0
5983,1,0,0,0,0,0,3,1
5984,1,1,0,0,0,1,0,1
5985,0,1,1,0,0,0,0,0
5986,0,1,0,0,0,0,2,0
5987,0,1,0,0,0,1,1,1
5988,0,0,1,1,0,0,12,0
5989,0,1,0,1,0,0,1,0
5990,0,1,1,0,0,0,0,0
5991,0,0,0,1,0,0,4,1
5992,0,1,0,1,0,0,5,0
5993,0,1,0,0,0,1,5,1
5994,0,0,0,0,0,0,2,0
5995,-1,1,0,1,0,1,2,0
5996,0,0,1,0,0,0,0,0
5997,0,0,0,0,0,0,2,1
5998,1,0,0,0,0,1,2,1
5999,0,1,0,0,0,1,7,0
6000,0,0,1,0,0,0,5,1
6001,-1,0,1,0,0,0,12,1
6002,0,1,0,1,0,1,1,0
6003,1,0,0,0,0,0,3,0
6004,0,0,0,1,0,0,1,0
6005,0,1,0,0,0,0,1,0
6006,0,0,0,0,0,0,9,0
6007,0,1,0,0,0,1,4,0
6008,0,0,1,0,0,0,2,0
6009,0,0,0,1,0,0,10,0
6010,0,1,0,0,0,1,-1,0
6011,0,0,0,0,0,0,2,0
6012,0,1,0,0,0,0,1,0
6013,1,0,0,0,0,1,2,0
6014,-1,0,1,1,0,0,4,1
6015,0,0,0,1,0,1,2,1
6016,0,1,0,0,0,1,0,0
6017,0,0,0,0,0,0,8,0
6018,0,0,0,0,0,0,0,0
6019,0,0,0,1,0,0,5,0
6020,0,0,0,1,0,0,0,0
6021,1,0,1,1,0,0,-1,0
6022,0,1,0,0,0,1,0,0
6023,-1,0,0,1,0,0,5,1
6024,0,0,0,0,0,0,0,1
6025,0,1,0,0,0,1,1,1
6026,0,1,0,0,0,1,2,0
6027,0,0,0,1,0,0,3,0
6028,0,0,0,1,0,0,6,0
6029,0,0,0,0,0,0,0,0
6030,0,1,0,0,0,1,1,0
6031,-1,1,0,1,0,1,0,0
6032,0,0,1,0,0,0,6,1
6033,0,0,0,0,0,0,3,0
6034,0,1,0,0,0,1,3,0
6035,-1,0,0,-1,0,0,5,0
6036,0,0,0,1,0,0,4,0
6037,0,0,0,1,0,1,2,1
6038,0,1,0,0,0,0,3,1
6039,0,0,0,0,0,0,5,1
6040,0,0,1,1,0,0,5,0
6041,0,0,1,0,0,0,0,0
6042,0,0,0,0,0,0,3,0
6043,0,1,0,0,0,0,1,0
6044,0,1,0,1,0,1,0,0
6045,0,0,1,1,0,0,5,0
6046,0,1,1,0,0,0,1,0
6047,0,1,0,0,0,1,3,0
6048,0,0,0,0,0,0,2,0
6049,0,1,0,1,0,0,2,1
6050,1,1,0,0,0,1,4,0
6051,0,0,0,0,0,0,0,1
6052,-1,0,0,1,0,0,6,1
6053,-1,0,0,1,0,1,2,0
6054,1,1,0,1,0,0,7,1
6055,0,1,0,1,0,1,4,0
6056,0,1,0,0,0,1,1,1
6057,0,1,0,1,0,0,0,0
6058,0,0,1,1,0,0,3,0
6059,0,0,0,0,0,0,0,1
6060,0,0,1,1,0,0,5,1
6061,0,0,0,0,0,0,1,1
6062,0,0,0,1,0,1,4,1
6063,-1,0,0,1,0,0,4,1
6064,0,1,0,0,0,0,-1,1
6065,0,0,0,0,0,0,3,0
6066,-1,0,0,1,0,0,10,1
6067,0,1,1,0,0,0,3,1
6068,1,0,0,0,0,0,1,0
6069,1,0,0,1,0,0,3,0
6070,1,0,0,1,0,0,6,1
6071,0,1,0,1,0,0,3,0
6072,0,1,1,0,0,1,8,0
6073,0,0,1,0,0,0,4,0
6074,0,1,0,0,0,0,5,0
6075,0,1,0,0,0,0,3,0
6076,0,1,0,0,0,1,1,0
6077,0,0,0,0,0,0,5,0
6078,-1,1,0,0,0,1,4,1
6079,-1,0,0,1,0,0,6,0
6080,0,1,0,1,0,0,3,1
6081,0,1,1,0,0,1,0,0
6082,0,1,0,1,0,1,1,0
6083,0,0,0,0,0,0,2,0
6084,0,0,0,1,0,0,4,1
6085,1,0,1,0,0,0,0,0
6086,0,0,0,0,0,0,0,0
6087,0,1,0,1,0,1,3,0
6088,0,0,1,0,0,0,7,0
6089,-1,1,0,1,0,1,2,0
6090,-1,1,0,1,0,0,8,1
6091,0,0,1,0,0,0,2,0
6092,0,1,0,0,0,1,2,0
6093,0,0,0,0,0,0,3,0
6094,1,0,1,1,0,0,2,0
6095,0,1,0,0,0,1,1,1
6096,0,1,0,0,0,1,5,0
6097,-1,1,0,1,0,1,4,1
6098,1,1,0,1,0,1,2,0
6099,0,0,0,0,0,0,3,1
6100,0,0,0,0,0,0,1,1
6101,1,0,0,1,0,0,7,0
6102,-1,1,0,1,0,0,0,0
6103,-1,0,0,1,1,0,6,0
6104,0,1,0,0,0,0,0,1
6105,0,0,0,1,0,0,1,0
6106,0,0,1,0,0,0,8,0
6107,1,1,0,1,0,0,0,0
6108,-1,0,1,1,0,0,6,0
6109,0,1,0,1,0,1,4,0
6110,1,0,0,1,0,0,0,1
6111,0,1,0,0,0,1,1,0
6112,1,0,0,0,0,0,-1,1
6113,1,0,0,1,0,0,5,1
6114,1,0,0,0,0,1,2,0
6115,0,1,0,0,0,0,5,0
6116,1,0,0,0,0,0,2,1
6117,0,0,1,0,0,0,4,0
6118,0,1,0,0,0,0,0,0
6119,0,1,0,0,0,0,0,0
6120,0,0,0,0,0,0,3,0
6121,0,1,0,0,0,0,2,1
6122,0,0,0,0,0,0,3,0
6123,0,0,0,1,0,0,1,0
6124,0,1,0,0,0,1,1,0
6125,-1,0,0,1,0,0,9,1
6126,0,1,0,0,0,0,8,0
6127,0,0,1,0,0,0,7,0
6128,0,0,0,1,0,0,8,0
6129,-1,0,0,1,0,0,0,0
6130,0,1,0,0,0,1,4,0
6131,0,1,0,0,0,0,2,0
6132,-1,0,0,1,0,0,5,1
6133,0,0,0,0,0,0,9,0
6134,-1,0,0,1,0,0,8,1
6135,0,0,1,0,0,0,8,0
6136,0,0,1,0,0,0,5,1
6137,0,0,0,0,0,0,5,0
6138,0,1,0,0,0,0,4,1
6139,0,1,0,0,0,1,2,0
6140,0,0,0,0,0,0,0,1
6141,-1,1,0,1,0,0,5,1
6142,0,1,0,0,0,0,4,0
6143,-1,0,0,1,0,0,2,0
6144,0,1,0,0,0,1,2,0
6145,0,1,0,0,0,0,2,0
6146,0,1,0,1,0,0,1,1
6147,0,1,0,0,0,1,5,0
6148,0,0,0,1,0,1,6,0
6149,0,1,0,0,0,1,0,1
6150,0,1,0,1,0,1,9,0
6151,1,0,0,0,0,0,10,0
6152,0,1,0,0,0,0,5,0
6153,1,1,1,1,0,0,12,0
6154,1,0,0,1,0,0,4,1
6155,0,1,0,0,0,0,1,1
6156,0,0,0,1,0,0,0,1
6157,0,1,0,0,0,0,3,0
6158,0,1,0,1,0,1,1,0
6159,0,1,0,0,0,0,3,0
6160,0,0,0,0,0,1,1,1
6161,0,1,0,0,0,1,1,1
6162,0,1,0,0,0,0,1,0
6163,0,0,0,1,0,0,1,1
6164,0,0,1,0,0,0,0,1
6165,0,0,0,1,0,0,0,1
6166,0,1,0,0,0,1,7,0
6167,0,1,0,0,1,1,6,0
6168,0,0,0,1,0,0,5,0
6169,0,0,0,0,0,0,1,0
6170,0,0,0,0,0,0,1,0
6171,0,0,0,1,0,0,4,1
6172,0,0,0,0,0,0,7,1
6173,0,0,1,0,0,0,7,0
6174,0,0,0,1,0,0,3,1
6175,1,0,0,1,0,0,6,0
6176,0,0,0,1,0,0,3,0
6177,0,1,0,0,0,0,0,0
6178,1,0,0,1,0,0,4,0
6179,0,0,0,0,0,0,14,0
6180,0,0,0,0,0,0,1,0
6181,-1,0,0,1,0,0,10,1
6182,-1,0,0,1,0,0,5,1
6183,0,0,0,1,0,0,6,0
6184,0,0,0,1,0,1,2,0
6185,0,1,0,1,0,0,0,0
6186,0,0,0,1,0,0,10,0
6187,0,0,0,0,0,0,1,0
6188,1,0,0,1,0,0,2,1
6189,0,0,1,1,0,0,4,0
6190,0,0,0,1,0,0,1,1
6191,0,1,0,0,0,0,7,0
6192,0,1,0,1,0,0,1,0
6193,0,0,1,1,0,0,1,0
6194,0,0,1,0,0,0,4,0
6195,0,0,0,0,0,0,0,1
6196,0,0,0,0,0,0,3,0
6197,-1,1,0,1,0,0,6,0
6198,0,0,0,1,0,0,4,0
6199,0,1,0,0,0,1,0,0
6200,1,1,0,1,0,0,-1,0
6201,0,0,0,0,0,0,3,0
6202,0,0,0,1,0,0,1,0
6203,0,1,0,0,0,1,14,0
6204,1,1,0,1,0,1,0,0
6205,0,0,0,0,0,0,8,0
6206,0,0,1,0,0,0,0,0
6207,1,0,0,1,0,0,3,1
6208,0,1,0,0,0,0,3,0
6209,0,0,0,0,1,0,6,0
6210,-1,0,0,1,0,1,1,1
6211,1,1,0,1,0,1,1,1
6212,0,1,0,1,0,0,1,1
6213,0,1,0,0,0,1,1,0
6214,0,1,0,0,0,0,3,0
6215,0,0,0,0,0,0,9,0
6216,0,0,1,0,0,0,2,0
6217,0,0,1,0,0,0,7,0
6218,1,1,0,0,0,1,2,0
6219,1,1,0,1,0,0,1,1
6220,1,1,1,0,0,1,1,1
6221,0,0,0,0,0,0,0,0
6222,0,0,0,0,0,0,2,0
6223,0,1,0,1,0,0,1,1
6224,0,0,0,0,0,0,2,0
6225,-1,1,0,1,0,1,0,0
6226,-1,0,0,1,0,0,6,1
6227,0,1,0,1,0,0,1,1
6228,0,0,0,0,0,0,3,0
6229,-1,1,1,-1,0,-1,1,1
6230,0,1,0,0,0,1,4,0
6231,1,1,0,0,0,1,3,0
6232,-1,1,0,1,0,1,9,1
6233,-1,0,0,-1,0,0,11,1
6234,0,1,0,0,0,1,-1,0
6235,-1,1,1,1,0,1,3,0
6236,0,0,0,1,0,0,5,0
6237,0,1,0,0,0,0,9,0
6238,0,0,1,1,0,0,5,0
6239,-1,1,0,1,0,1,1,1
6240,0,0,1,0,0,0,1,1
6241,0,0,0,0,0,0,3,1
6242,-1,0,0,-1,0,0,5,1
6243,0,1,0,0,0,1,1,1
6244,0,0,0,1,0,0,5,0
6245,0,1,0,0,0,1,0,0
6246,0,0,0,1,0,0,2,1
6247,0,1,0,0,0,0,1,0
6248,0,1,0,0,0,0,0,1
6249,0,0,0,0,0,0,10,1
6250,0,1,1,0,0,1,12,1
6251,0,0,0,0,0,0,6,0
6252,0,1,0,0,0,0,4,0
6253,0,0,1,1,0,0,0,0
6254,0,1,0,0,0,0,-1,1
6255,0,1,0,0,0,1,1,0
6256,0,0,0,1,0,0,9,0
6257,-1,1,1,0,0,0,5,0
6258,0,0,0,0,0,1,0,0
6259,0,0,0,0,0,0,7,0
6260,0,0,0,0,0,0,7,1
6261,0,1,0,0,0,0,1,0
6262,0,1,0,0,0,0,4,0
6263,0,0,0,0,0,0,2,1
6264,0,0,0,0,0,0,8,1
6265,0,1,1,0,0,0,3,0
6266,0,1,0,0,0,1,1,0
6267,0,0,0,0,0,0,3,1
6268,1,0,0,0,0,0,11,1
6269,0,0,0,1,0,0,0,0
6270,1,1,1,1,0,0,0,0
6271,0,0,0,1,0,0,2,0
6272,0,0,0,0,0,0,2,0
6273,0,1,0,1,0,1,0,0
6274,-1,0,1,1,0,0,1,1
6275,0,1,0,1,0,0,2,1
6276,-1,1,0,1,0,1,0,1
6277,0,0,0,0,0,0,5,1
6278,0,0,0,1,0,0,4,0
6279,0,1,0,1,0,1,0,0
6280,0,0,1,0,0,0,5,0
6281,0,1,0,0,0,1,5,0
6282,0,1,0,0,0,0,1,1
6283,0,0,0,1,0,0,5,0
6284,0,0,1,0,0,0,4,0
6285,0,1,0,0,0,1,1,0
6286,0,1,0,0,0,1,0,0
6287,0,1,0,0,0,0,0,0
6288,1,1,0,1,0,1,1,1
6289,1,0,0,1,0,0,3,0
6290,0,0,0,0,0,0,3,0
6291,0,1,1,0,0,1,4,0
6292,0,1,0,0,0,0,5,0
6293,0,1,0,0,0,0,0,1
6294,0,0,0,0,0,0,2,0
6295,0,0,0,1,0,0,0,0
6296,0,0,0,0,0,0,7,1
6297,1,0,0,1,0,0,1,1
6298,0,1,0,0,0,1,-1,1
6299,0,1,0,0,0,1,-1,0
6300,0,1,0,1,0,0,9,1
6301,0,0,0,0,0,0,11,0
6302,0,0,0,0,0,0,0,0
6303,0,1,0,0,0,1,1,0
6304,0,1,1,0,0,1,0,0
6305,0,0,0,0,0,0,4,1
6306,0,0,1,1,0,0,2,0
6307,0,1,0,0,0,1,3,0
6308,1,0,1,1,0,0,0,0
6309,1,1,0,1,0,0,3,0
6310,0,0,0,0,0,0,4,0
6311,0,1,1,0,0,1,-1,1
6312,0,0,0,0,0,0,11,0
6313,0,0,0,0,0,0,3,0
6314,0,0,0,1,0,0,0,0
6315,0,0,0,0,0,0,5,0
6316,-1,0,0,1,0,0,0,1
6317,0,0,0,0,0,0,6,0
6318,0,1,0,1,0,0,4,0
6319,0,1,0,0,0,0,7,0
6320,0,0,0,0,0,0,2,0
6321,1,0,1,0,0,0,0,1
6322,0,1,0,0,0,1,0,0
6323,0,0,1,0,0,0,5,0
6324,0,1,0,0,0,1,0,0
6325,0,0,0,0,0,0,2,1
6326,-1,0,0,1,0,0,2,1
6327,0,1,0,0,0,1,3,0
6328,1,0,0,1,0,0,5,1
6329,1,0,0,1,0,0,6,0
6330,-1,1,0,0,0,0,3,1
6331,1,1,0,1,0,1,1,0
6332,0,0,0,0,0,1,1,0
6333,0,0,0,0,0,0,5,1
6334,-1,1,0,1,0,1,-1,1
6335,-1,1,0,1,1,0,7,1
6336,0,0,0,1,0,0,10,0
6337,0,1,0,1,0,1,1,0
6338,0,0,0,0,0,0,4,0
6339,0,0,0,1,0,0,4,1
6340,0,0,1,0,0,0,0,0
6341,0,0,0,0,0,0,0,0
6342,1,0,0,1,0,0,1,1
6343,0,1,0,1,0,0,0,0
6344,-1,0,0,1,0,0,6,1
6345,0,1,1,1,0,0,8,0
6346,0,1,0,1,0,0,7,1
6347,0,0,1,0,0,0,3,0
6348,0,0,0,1,0,0,1,0
6349,-1,0,0,-1,0,1,5,1
6350,1,1,0,1,0,0,3,0
6351,0,0,0,1,0,0,10,0
6352,0,0,1,0,0,0,5,0
6353,1,0,0,0,0,0,1,0
6354,0,1,1,0,0,0,8,0
6355,1,0,1,1,0,0,4,1
6356,0,1,0,1,0,1,7,0
6357,0,0,0,0,0,0,6,0
6358,0,0,1,0,0,0,0,1
6359,-1,1,0,0,0,0,5,1
6360,0,0,1,0,0,0,0,0
6361,1,0,0,0,0,0,1,1
6362,0,0,0,0,0,0,7,0
6363,1,0,1,1,-1,1,5,0
6364,1,0,0,0,0,1,5,0
6365,0,0,0,0,0,0,1,0
6366,-1,0,1,1,0,0,1,1
6367,0,1,0,1,0,0,9,1
6368,0,0,0,0,0,0,2,0
6369,0,0,1,0,0,0,0,0
6370,0,0,0,0,0,0,5,0
6371,-1,1,0,0,0,0,5,0
6372,0,0,1,0,0,0,0,0
6373,0,0,0,1,0,0,0,0
6374,0,0,0,1,0,0,6,0
6375,0,0,0,1,0,1,6,1
6376,0,1,0,0,0,1,0,1
6377,-1,1,0,1,0,1,2,0
6378,0,1,0,1,0,1,7,0
6379,0,1,0,0,0,0,-1,0
6380,0,1,0,1,0,0,2,0
6381,0,0,1,0,0,1,10,0
6382,0,0,0,0,0,0,7,1
6383,-1,1,1,-1,0,1,5,0
6384,0,1,1,0,0,0,7,0
6385,1,0,0,0,0,0,0,0
6386,0,0,0,0,0,0,2,0
6387,0,0,0,0,0,0,7,0
6388,0,1,0,0,0,1,0,0
6389,0,1,0,1,0,1,7,0
6390,0,0,0,0,0,0,1,0
6391,-1,0,0,0,0,0,6,1
6392,0,1,0,0,0,1,8,0
6393,0,0,0,0,0,0,5,0
6394,0,0,0,0,0,0,1,0
6395,0,0,1,0,0,0,9,1
6396,0,0,0,1,0,0,3,1
6397,0,1,0,0,0,0,4,0
6398,0,0,0,0,0,0,5,1
6399,1,1,1,1,0,0,3,0
6400,0,0,0,0,0,0,7,1
6401,0,1,0,1,0,1,4,0
6402,0,0,0,0,0,0,0,0
6403,0,1,0,0,0,0,0,1
6404,0,1,0,0,0,1,6,0
6405,0,0,0,0,0,0,9,0
6406,0,0,1,0,0,0,2,0
6407,0,1,1,0,0,1,0,0
6408,0,1,0,0,0,0,4,0
6409,-1,0,0,-1,0,0,4,1
6410,0,0,0,0,0,0,0,0
6411,-1,0,0,1,0,0,2,1
6412,0,0,0,1,0,0,3,0
6413,0,0,1,0,0,0,13,0
6414,0,0,0,0,0,1,2,0
6415,0,1,0,0,0,1,5,0
6416,0,0,0,0,0,0,3,1
6417,0,1,0,0,0,0,2,0
6418,0,0,0,0,0,1,5,1
6419,0,1,0,0,0,0,1,0
6420,0,0,0,0,0,0,0,0
6421,0,1,0,0,0,0,1,0
6422,0,1,0,1,0,0,5,1
6423,0,1,0,1,0,0,7,0
6424,0,0,0,0,0,0,2,0
6425,0,0,0,1,0,0,2,0
6426,0,0,0,1,0,0,5,0
6427,0,1,0,0,0,1,0,0
6428,0,0,0,1,-1,1,12,1
6429,0,1,0,0,0,1,6,0
6430,0,0,0,0,0,0,9,0
6431,0,1,0,0,0,0,3,0
6432,0,0,0,1,0,0,5,1
6433,0,1,0,0,0,1,3,0
6434,0,0,0,0,0,0,0,1
6435,1,0,0,1,0,0,8,0
6436,0,1,0,0,0,1,6,0
6437,0,1,0,0,0,0,7,1
6438,0,1,0,0,0,0,0,0
6439,-1,0,0,1,-1,1,10,1
6440,0,0,0,0,0,0,4,0
6441,0,0,0,1,0,1,6,0
6442,0,0,0,0,0,0,7,0
6443,0,0,1,0,0,0,2,0
6444,0,0,0,0,0,0,5,0
6445,-1,1,0,1,0,1,6,1
6446,0,0,1,0,0,0,0,0
6447,-1,0,1,1,0,0,5,1
6448,1,0,0,1,0,0,8,0
6449,0,1,0,0,0,1,2,0
6450,0,0,0,0,0,0,5,0
6451,0,1,0,0,0,1,7,0
6452,1,0,0,1,0,0,5,0
6453,0,1,0,0,0,1,0,1
6454,0,0,0,0,0,0,0,0
6455,0,1,0,0,0,0,4,0
6456,0,1,1,0,0,1,0,0
6457,0,1,0,0,0,1,0,0
6458,1,1,1,0,0,0,0,0
6459,1,0,0,1,0,0,6,0
6460,0,1,0,0,0,1,6,0
6461,0,1,0,1,0,1,7,0
6462,0,1,1,0,0,1,4,0
6463,0,0,0,0,1,0,6,0
6464,0,1,0,0,0,1,2,1
6465,0,0,0,0,0,0,4,0
6466,1,1,0,0,0,1,1,0
6467,0,1,1,0,0,0,0,0
6468,0,1,0,0,0,1,9,0
6469,0,0,0,0,0,0,3,0
6470,0,0,1,0,0,0,0,0
6471,-1,0,0,0,0,1,6,1
6472,0,0,0,0,0,1,2,0
6473,0,1,0,0,0,0,9,0
6474,0,0,1,0,0,0,0,0
6475,0,1,0,0,0,0,4,0
6476,0,1,0,0,0,1,4,0
6477,0,0,0,1,0,0,11,0
6478,0,1,0,0,0,0,3,0
6479,0,1,0,0,0,0,7,1
6480,0,0,1,0,0,0,13,0
6481,0,0,0,1,0,0,1,0
6482,0,1,0,0,0,0,2,0
6483,0,1,0,0,0,0,0,0
6484,-1,1,0,1,0,0,4,0
6485,0,1,0,0,0,0,3,1
6486,-1,0,0,1,0,0,6,1
6487,0,0,1,1,0,0,-1,0
6488,0,1,0,0,0,0,0,0
6489,0,0,1,0,0,0,8,0
6490,0,0,0,0,0,0,5,1
6491,-1,1,1,1,0,0,0,1
6492,0,0,1,1,0,0,1,0
6493,1,1,1,0,0,0,4,0
6494,0,0,1,0,0,0,5,0
6495,1,0,0,0,0,0,0,0
6496,0,1,0,0,0,1,1,0
6497,-1,0,0,1,-1,1,5,0
6498,0,1,1,0,0,1,5,0
6499,1,1,0,1,0,0,2,0
6500,-1,0,0,0,0,1,5,1
6501,0,1,0,0,0,1,1,0
6502,0,0,0,0,0,0,3,0
6503,0,0,1,1,0,0,3,1
6504,0,0,0,0,0,0,7,0
6505,0,0,1,0,0,0,3,0
6506,0,1,0,0,0,1,0,0
6507,1,0,0,1,0,0,0,0
6508,0,1,0,0,0,0,1,1
6509,0,0,0,0,0,0,1,1
6510,0,1,0,0,0,1,5,1
6511,0,0,0,1,0,0,5,0
6512,0,1,0,0,0,0,3,1
6513,0,1,1,0,0,0,1,0
6514,0,0,0,0,0,1,2,1
6515,-1,0,0,1,0,0,5,0
6516,-1,0,0,1,0,0,10,1
6517,-1,1,0,1,0,0,1,1
6518,0,0,0,1,0,0,4,0
6519,-1,0,1,0,0,0,4,1
6520,0,1,1,0,0,0,3,0
6521,0,0,0,0,0,0,3,0
6522,-1,0,0,1,0,0,4,1
6523,0,0,0,0,0,0,1,0
6524,0,0,0,0,0,0,6,0
6525,0,1,1,0,0,0,8,1
6526,0,0,1,0,0,0,5,0
6527,-1,1,0,1,0,0,4,1
6528,0,0,0,0,0,0,8,0
6529,-1,1,0,1,0,1,1,1
6530,0,1,0,0,0,1,0,0
6531,0,1,0,0,0,0,2,0
6532,1,0,0,0,0,0,2,0
6533,0,1,0,0,0,0,5,0
6534,0,0,1,0,0,0,0,0
6535,0,0,0,0,0,0,9,0
6536,-1,1,0,1,0,0,1,1
6537,1,0,0,0,0,0,1,1
6538,0,0,0,1,0,0,3,0
6539,0,0,0,0,0,0,5,0
6540,0,0,0,0,0,0,1,1
6541,0,0,1,1,0,0,3,0
6542,1,0,0,0,0,0,3,0
6543,0,0,0,0,0,0,10,0
6544,0,1,0,0,0,0,0,0
6545,0,0,1,0,0,0,0,0
6546,-1,0,0,0,0,1,2,0
6547,0,0,1,1,0,0,3,1
6548,0,0,0,0,0,0,0,0
6549,-1,1,0,1,0,0,3,0
6550,0,0,0,0,0,0,0,0
6551,0,1,0,1,0,1,2,0
6552,0,0,1,1,0,0,8,0
6553,1,1,0,0,0,0,0,0
6554,0,0,1,0,0,0,0,0
6555,0,1,0,0,0,0,0,0
6556,0,0,0,0,0,0,4,0
6557,0,0,0,0,0,0,6,0
6558,0,1,0,1,0,1,3,0
6559,1,0,1,0,0,0,1,0
6560,1,0,0,1,0,0,2,0
6561,0,1,0,0,0,1,1,0
6562,0,0,0,1,0,0,10,1
6563,0,1,0,1,0,1,4,0
6564,0,1,0,0,0,0,1,1
6565,-1,0,0,1,0,1,7,1
6566,0,1,0,0,0,1,0,1
6567,0,0,1,0,0,0,3,0
6568,0,1,1,0,0,0,5,0
6569,0,0,0,0,0,0,0,1
6570,0,0,0,0,0,0,8,0
6571,0,0,1,0,0,0,4,0
6572,0,0,1,1,0,0,5,1
6573,0,0,0,0,0,0,0,0
6574,0,0,0,0,0,0,4,0
6575,1,0,1,0,0,0,0,0
6576,1,0,0,1,0,0,5,1
6577,0,0,0,0,0,0,0,0
6578,0,1,0,1,0,1,6,0
6579,0,0,0,1,0,0,1,0
6580,0,1,0,0,0,1,0,0
6581,-1,0,0,0,0,0,1,0
6582,-1,1,0,1,0,1,0,1
6583,1,0,0,0,0,0,4,1
6584,1,1,0,1,0,0,0,1
6585,0,0,0,0,0,0,5,0
6586,-1,1,0,0,0,1,2,0
6587,0,1,0,0,0,1,1,0
6588,1,0,0,1,0,0,5,0
6589,0,0,0,0,0,0,2,0
6590,0,1,0,0,0,1,6,0
6591,0,1,1,1,0,0,1,0
6592,0,0,0,0,0,0,1,1
6593,-1,1,0,1,0,0,1,0
6594,0,0,0,0,0,0,0,0
6595,0,1,0,1,0,1,0,0
6596,1,1,0,1,0,0,0,0
6597,0,1,0,0,0,0,0,0
6598,0,0,1,0,0,0,0,0
6599,0,0,0,1,0,0,7,1
6600,0,0,0,0,0,0,0,0
6601,0,0,0,0,0,0,2,0
6602,0,0,0,0,0,0,7,1
6603,0,0,0,1,0,0,1,1
6604,0,0,0,0,0,0,0,0
6605,0,0,0,0,0,0,3,0
6606,1,1,0,1,0,1,4,0
6607,-1,0,0,1,0,0,4,1
6608,0,1,0,1,0,0,1,0
6609,0,1,0,0,0,1,4,0
6610,-1,1,0,1,0,0,9,0
6611,0,0,0,0,0,0,5,0
6612,0,0,1,0,0,0,5,0
6613,0,0,1,0,0,0,0,1
6614,0,0,0,0,0,0,11,0
6615,0,1,0,0,0,1,6,0
6616,1,1,0,1,0,1,4,0
6617,0,0,1,0,0,0,0,0
6618,0,0,0,0,0,1,1,0
6619,0,0,0,0,0,0,8,0
6620,0,1,0,0,0,0,2,0
